parentEventID	eventID	occurrenceID	catalogNumber	type	language	basisOfRecord	occurrenceStatus	ScientificName	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	identifiedByID	institutionCode	collectionCode	Paris_MNHN_Number	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	occurrenceRemarks	identificationRemarks	identificationQualifier	locality	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters	associatedOccurrences
Second International Biomass Expedition (MD 42)	4_CP27	SO_Isotope_1985_2017_1090	IE_2013_17547	PhysicalObject	en	PreservedSpecimen	present	Paralophaster antarcticus	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		antarcticus	urn:lsid:marinespecies.org:taxname:172789	(Koehler, 1912)			MNHN	IE	IE-2013-17547	Dry	1985	1	14	1985-01-14	-53.1668	74.0483	1e-4	11.1				Kerguelen Islands	WGS84	150	150	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1091	IE_2013_17548	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889			MNHN	IE	IE-2013-17548	Dry	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1092	IE_2013_17549	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)			MNHN	IE	IE-2013-17549	Dry	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1093	IE_2013_17550	PhysicalObject	en	PreservedSpecimen	present	Labidiaster radiosus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		radiosus	urn:lsid:marinespecies.org:taxname:178810	Loven in Ltken, 1871			MNHN	IE	IE-2013-17550	Ethanol	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1094	IE_2013_17551	PhysicalObject	en	PreservedSpecimen	present	Labidiaster radiosus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		radiosus	urn:lsid:marinespecies.org:taxname:178810	Loven in Ltken, 1871			MNHN	IE	IE-2013-17551	Ethanol	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP01	SO_Isotope_1985_2017_1095	IE_2013_17552	PhysicalObject	en	PreservedSpecimen	present	Paralophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster			urn:lsid:marinespecies.org:taxname:172594	Fisher, 1940			MNHN	IE	IE-2013-17552	Dry	1985	1	12	1985-01-12	-51.2497	71.6862	1e-4	11.1				Kerguelen Islands	WGS84	280	280	
Second International Biomass Expedition (MD 42)	1_CP01	SO_Isotope_1985_2017_1096	IE_2013_17553	PhysicalObject	en	PreservedSpecimen	present	Pteraster affinis	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		affinis	urn:lsid:marinespecies.org:taxname:172780	Smith, 1876			MNHN	IE	IE-2013-17553	Dry	1985	1	12	1985-01-12	-51.2497	71.6862	1e-4	11.1				Kerguelen Islands	WGS84	280	280	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1097	IE_2013_17554	PhysicalObject	en	PreservedSpecimen	present	Acodontaster elongatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster		elongatus	urn:lsid:marinespecies.org:taxname:172769	(Sladen, 1889)			MNHN	IE	IE-2013-17554	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1098	IE_2013_17555	PhysicalObject	en	PreservedSpecimen	present	Hippasteria phrygiana	Animalia	Echinodermata	Asteroidea	Valvatida	Goniasteridae	Hippasteria		phrygiana	urn:lsid:marinespecies.org:taxname:124043	(Parelius, 1768)			MNHN	IE	IE-2013-17555	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1099	IE_2013_17556	PhysicalObject	en	PreservedSpecimen	present	Odontaster meridionalis	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		meridionalis	urn:lsid:marinespecies.org:taxname:172774	(E. A. Smith, 1876)			MNHN	IE	IE-2013-17556	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1100	IE_2013_17557	PhysicalObject	en	PreservedSpecimen	present	Odontaster meridionalis	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		meridionalis	urn:lsid:marinespecies.org:taxname:172774	(E. A. Smith, 1876)			MNHN	IE	IE-2013-17557	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1101	IE_2013_17558	PhysicalObject	en	PreservedSpecimen	present	Paralophaster lorioli	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Paralophaster		lorioli	urn:lsid:marinespecies.org:taxname:234937	(Koehler, 1907)			MNHN	IE	IE-2013-17558	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1102	IE_2013_17559	PhysicalObject	en	PreservedSpecimen	present	Solaster regularis	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Solaster		regularis	urn:lsid:marinespecies.org:taxname:172792	Sladen, 1889			MNHN	IE	IE-2013-17559	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1103	IE_2013_17560	PhysicalObject	en	PreservedSpecimen	present	Tremaster mirabilis	Animalia	Echinodermata	Asteroidea	Valvatida	Asterinidae	Tremaster		mirabilis	urn:lsid:marinespecies.org:taxname:124002	Verrill, 1880			MNHN	IE	IE-2013-17560	Dry	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	1_CP04	SO_Isotope_1985_2017_1104	IE_2013_17561	PhysicalObject	en	PreservedSpecimen	present	Rhopiella hirsuta	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Rhopiella		hirsuta	urn:lsid:marinespecies.org:taxname:172745	(Koehler, 1920)			MNHN	IE	IE-2013-17561	Ethanol	1985	1	12	1985-01-12	-51.111	72.002	1e-4	11.1				Kerguelen Islands	WGS84	375	375	
Second International Biomass Expedition (MD 42)	3_CP14	SO_Isotope_1985_2017_1105	IE_2013_17562	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17562	Ethanol	1985	1	13	1985-01-13	-52.6902	72.4	1e-4	11.1				Kerguelen Islands	WGS84	195	195	
Second International Biomass Expedition (MD 42)	3_CP14	SO_Isotope_1985_2017_1106	IE_2013_17563	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17563	Ethanol	1985	1	13	1985-01-13	-52.6902	72.4	1e-4	11.1				Kerguelen Islands	WGS84	195	195	
Second International Biomass Expedition (MD 42)	3_CP14	SO_Isotope_1985_2017_1107	IE_2013_17564	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17564	Ethanol	1985	1	13	1985-01-13	-52.6902	72.4	1e-4	11.1				Kerguelen Islands	WGS84	195	195	
Second International Biomass Expedition (MD 42)	3_CP14	SO_Isotope_1985_2017_1108	IE_2013_17565	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17565	Ethanol	1985	1	13	1985-01-13	-52.6902	72.4	1e-4	11.1				Kerguelen Islands	WGS84	195	195	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1109	IE_2013_17566	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17566	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1110	IE_2013_17567	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17567	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1111	IE_2013_17568	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17568	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1112	IE_2013_17569	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17569	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1113	IE_2013_17570	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17570	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	4_CP25	SO_Isotope_1985_2017_1114	IE_2013_17571	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17571	Ethanol	1985	1	14	1985-01-14	-53.1845	74.0817	1e-4	11.1				Kerguelen Islands	WGS84	285	285	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1115	IE_2013_17572	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17572	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1116	IE_2013_17573	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17573	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1117	IE_2013_17574	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17574	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1118	IE_2013_17575	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17575	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1119	IE_2013_17576	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17576	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1120	IE_2013_17577	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17577	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1121	IE_2013_17578	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17578	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1122	IE_2013_17579	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17579	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1123	IE_2013_17580	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17580	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1124	IE_2013_17581	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17581	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1125	IE_2013_17582	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17582	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1126	IE_2013_17583	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17583	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1127	IE_2013_17584	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17584	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1128	IE_2013_17585	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17585	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	5_CP30	SO_Isotope_1985_2017_1129	IE_2013_17586	PhysicalObject	en	PreservedSpecimen	present	Smilasterias triremis	Animalia	Echinodermata	Asteroidea	Forcipulatida	Stichasteridae	Smilasterias		triremis	urn:lsid:marinespecies.org:taxname:172702	(Sladen, 1889)			MNHN	IE	IE-2013-17586	Ethanol	1985	1	15	1985-01-15	-53.2962	73.307	1e-4	11.1				Kerguelen Islands	WGS84	260	260	
Second International Biomass Expedition (MD 42)	22_CP70	SO_Isotope_1985_2017_1130	IE_2013_6584	PhysicalObject	en	PreservedSpecimen	present	Henricia	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Henricia			urn:lsid:marinespecies.org:taxname:123276	Gray, 1840			MNHN	IE	IE-2013-6584	Ethanol	1985	1	26	1985-01-26	-66.9995	73.6197	1e-4	11.1				Prydz Bay	WGS84	490	490	
CEAMARC	St32Aev400	SO_Isotope_1985_2017_1131	IE_2013_8008	PhysicalObject	en	PreservedSpecimen	present	Peribolaster macleani	Animalia	Echinodermata	Asteroidea	Velatida	Korethrasteridae	Peribolaster		macleani	urn:lsid:marinespecies.org:taxname:172764	Koehler, 1920	Christopher Mah	0000-0002-0178-8237	MNHN	IE	IE-2009-8008	Ethanol	2008	1	12	2008-01-12	-65.879	144.1821	1e-4	11.1				Adelie Land	WGS84	1194.2	1194.2	
CEAMARC	St27Ev33	SO_Isotope_1985_2017_1132	IE_2013_9101	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Christopher Mah	0000-0002-0178-8237	MNHN	IE	IE-2013-9101	Ethanol	2007	12	22	2007-12-22	-65.9856	142.6325	1e-4	11.1				Adelie Land	WGS84	432.8	432.8	
CEAMARC	St27Ev45	SO_Isotope_1985_2017_1133	IE_2013_9114	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Christopher Mah	0000-0002-0178-8237	MNHN	IE	IE-2013-9114	Ethanol	2007	12	23	2007-12-23	-66.0135	142.7131	1e-4	11.1				Adelie Land	WGS84	451.76	451.76	
CEAMARC	St27Ev45	SO_Isotope_1985_2017_1134	IE_2013_9115	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Christopher Mah	0000-0002-0178-8237	MNHN	IE	IE-2013-9115	Ethanol	2007	12	23	2007-12-23	-66.0135	142.7131	1e-4	11.1				Adelie Land	WGS84	451.76	451.76	
CEAMARC	St27Ev45	SO_Isotope_1985_2017_1135	IE_2013_9116	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Christopher Mah	0000-0002-0178-8237	MNHN	IE	IE-2013-9116	Ethanol	2007	12	23	2007-12-23	-66.0135	142.7131	1e-4	11.1				Adelie Land	WGS84	451.76	451.76	
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1136	JR144_275.1	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU42			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB722-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1137	JR144_275.10	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU51			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB723-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1138	JR144_275.11	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU52			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB724-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1139	JR144_275.2	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU43			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB725-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1140	JR144_275.3	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU44			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB726-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1141	JR144_275.4	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU45			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB727-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1142	JR144_275.5	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU46			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB728-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1143	JR144_275.6	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU47			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB729-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1144	JR144_275.7	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU48			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB730-20"
JR144	DI_RBOT_1	SO_Isotope_1985_2017_1145	JR144_275.8	PhysicalObject	en	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	0000-0002-0981-7442	ULB			Frozen	2006	3	4	2006-03-04	-62.9171	-60.999	1e-4	11.1	LABANU49			South Shetland Islands	WGS84	199	199	"sameAs": "http://v3.boldsystems.org/index.php/API_Public/combined?ids=ASULB731-20"
