occurrenceID	datasetID	eventID	parentEventID	fieldNumber	collectionCode	ownerInstitutionCode	institutionCode	materialSampleID	catalogNumber	type	basisOfRecord	occurrenceStatus	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	identificationRemarks	identificationQualifier	higherGeography	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters
SO_isotope:ULB-ACE_ASCCC_0272.30	Sounthern_Ocean_Isotope_2072	ACE_2017:272	ACE_2017	272		ULB	ULB	ACE ASCCC 0272.30	ACE_ASCCC_0272.30	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-51.1471	71.758	1e-4	11.1				Kerguelen	WGS84	207	207
SO_isotope:ULB-ACE_ASCCC_0313.7	Sounthern_Ocean_Isotope_2073	ACE_2017:274	ACE_2017	274		ULB	ULB	ACE ASCCC 0313.7	ACE_ASCCC_0313.7	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-51.1434	71.8443	1e-4	11.1				Kerguelen	WGS84	214	214
SO_isotope:ULB-ACE_ASCCC_0975	Sounthern_Ocean_Isotope_2074	ACE_2017:2589	ACE_2017	2589		ULB	ULB	ACE ASCCC 0975	ACE_ASCCC_0975	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-59.4687	-27.2867	1e-4	11.1				Iles sandwichs du Sud	WGS84	173	173
SO_isotope:ULB-ACE_ASCCC_1031.2	Sounthern_Ocean_Isotope_2075	ACE_2017:2766	ACE_2017	2766		ULB	ULB	ACE ASCCC 1031.2	ACE_ASCCC_1031.2	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-54.4239	3.5425	1e-4	11.1				Ile Bouvet	WGS84	240	240
SO_isotope:ULB-ACE_ASCCC_1126.5	Sounthern_Ocean_Isotope_2076	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1126.5	ACE_ASCCC_1126.5	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_1127.1	Sounthern_Ocean_Isotope_2077	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1127.1	ACE_ASCCC_1127.1	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_1127.2	Sounthern_Ocean_Isotope_2078	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1127.2	ACE_ASCCC_1127.2	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_1127.3	Sounthern_Ocean_Isotope_2079	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1127.3	ACE_ASCCC_1127.3	PhysicalObject	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_0786	Sounthern_Ocean_Isotope_2080	ACE_2017:2037	ACE_2017	2037		ULB	ULB	ACE ASCCC 0786	ACE_ASCCC_0786	PhysicalObject	PreservedSpecimen	present	Henricia	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Henricia			urn:lsid:marinespecies.org:taxname:123276	Gray, 1840	Camille Moreau	Ethanol	2017			2017	-56.2591	-69.6584	1e-4	11.1				Patagonia	WGS84	170	170
SO_isotope:ULB-ACE_ASCCC_0131	Sounthern_Ocean_Isotope_2081	ACE_2017:213	ACE_2017	213		ULB	ULB	ACE ASCCC 0131	ACE_ASCCC_0131	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-49.7278	64.896	1e-4	11.1				Kerguelen	WGS84	296	296
SO_isotope:ULB-ACE_ASCCC_0813.1	Sounthern_Ocean_Isotope_2082	ACE_2017:2373	ACE_2017	2373		ULB	ULB	ACE ASCCC 0813.1	ACE_ASCCC_0813.1	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1532	-26.764	1e-4	11.1				Iles sandwichs du Sud	WGS84	188	188
SO_isotope:ULB-ACE_ASCCC_0813.2	Sounthern_Ocean_Isotope_2083	ACE_2017:2373	ACE_2017	2373		ULB	ULB	ACE ASCCC 0813.2	ACE_ASCCC_0813.2	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1532	-26.764	1e-4	11.1				Iles sandwichs du Sud	WGS84	188	188
SO_isotope:ULB-ACE_ASCCC_0854.1	Sounthern_Ocean_Isotope_2084	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0854.1	ACE_ASCCC_0854.1	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1				Iles sandwichs du Sud	WGS84	326	326
SO_isotope:ULB-ACE_ASCCC_0854.2	Sounthern_Ocean_Isotope_2085	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0854.2	ACE_ASCCC_0854.2	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1				Iles sandwichs du Sud	WGS84	326	326
SO_isotope:ULB-ACE_ASCCC_0854.3	Sounthern_Ocean_Isotope_2086	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0854.3	ACE_ASCCC_0854.3	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1				Iles sandwichs du Sud	WGS84	326	326
SO_isotope:ULB-ACE_ASCCC_087?.1	Sounthern_Ocean_Isotope_2087	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 087?.1	ACE_ASCCC_087?.1	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_087?.2	Sounthern_Ocean_Isotope_2088	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 087?.2	ACE_ASCCC_087?.2	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_087?.3	Sounthern_Ocean_Isotope_2089	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 087?.3	ACE_ASCCC_087?.3	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_087?.4	Sounthern_Ocean_Isotope_2090	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 087?.4	ACE_ASCCC_087?.4	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0963.2	Sounthern_Ocean_Isotope_2091	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0963.2	ACE_ASCCC_0963.2	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0963.3	Sounthern_Ocean_Isotope_2092	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0963.3	ACE_ASCCC_0963.3	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0963.4	Sounthern_Ocean_Isotope_2093	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0963.4	ACE_ASCCC_0963.4	PhysicalObject	PreservedSpecimen	present	Labidiaster annulatus	Animalia	Echinodermata	Asteroidea	Forcipulatida	Heliasteridae	Labidiaster		annulatus	urn:lsid:marinespecies.org:taxname:234924	Sladen, 1889	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0919.1	Sounthern_Ocean_Isotope_2094	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0919.1	ACE_ASCCC_0919.1	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0919.2	Sounthern_Ocean_Isotope_2095	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0919.2	ACE_ASCCC_0919.2	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0919.3	Sounthern_Ocean_Isotope_2096	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0919.3	ACE_ASCCC_0919.3	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_0919.4	Sounthern_Ocean_Isotope_2097	ACE_2017:2379	ACE_2017	2379		ULB	ULB	ACE ASCCC 0919.4	ACE_ASCCC_0919.4	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-59.4692	-27.3283	1e-4	11.1				Iles sandwichs du Sud	WGS84	130	130
SO_isotope:ULB-ACE_ASCCC_1066.1	Sounthern_Ocean_Isotope_2098	ACE_2017:2768	ACE_2017	2768		ULB	ULB	ACE ASCCC 1066.1	ACE_ASCCC_1066.1	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-54.4249	3.5241	1e-4	11.1				Ile Bouvet	WGS84	327	327
SO_isotope:ULB-ACE_ASCCC_1126.10	Sounthern_Ocean_Isotope_2099	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1126.10	ACE_ASCCC_1126.10	PhysicalObject	PreservedSpecimen	present	Leptychaster flexuosus	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Leptychaster		flexuosus	urn:lsid:marinespecies.org:taxname:172720	(Koehler, 1920)	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_0272.2	Sounthern_Ocean_Isotope_2100	ACE_2017:272	ACE_2017	272		ULB	ULB	ACE ASCCC 0272.2	ACE_ASCCC_0272.2	PhysicalObject	PreservedSpecimen	present	Lophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Lophaster			urn:lsid:marinespecies.org:taxname:123337	Verrill, 1878	Camille Moreau	Ethanol	2017			2017	-51.1471	71.758	1e-4	11.1				Kerguelen	WGS84	207	207
SO_isotope:ULB-ACE_ASCCC_0618.3	Sounthern_Ocean_Isotope_2101	ACE_2017:1532	ACE_2017	1532		ULB	ULB	ACE ASCCC 0618.3	ACE_ASCCC_0618.3	PhysicalObject	PreservedSpecimen	present	Lophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Lophaster			urn:lsid:marinespecies.org:taxname:123337	Verrill, 1878	Camille Moreau	Ethanol	2017			2017	-73.2015	-127.2673	1e-4	11.1				Siple Island (Admundsen)	WGS84	340	340
SO_isotope:ULB-ACE_ASCCC_1126.9	Sounthern_Ocean_Isotope_2102	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1126.9	ACE_ASCCC_1126.9	PhysicalObject	PreservedSpecimen	present	Lophaster	Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Lophaster			urn:lsid:marinespecies.org:taxname:123337	Verrill, 1878	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_0607.1	Sounthern_Ocean_Isotope_2103	ACE_2017:1530	ACE_2017	1530		ULB	ULB	ACE ASCCC 0607.1	ACE_ASCCC_0607.1	PhysicalObject	PreservedSpecimen	present	Lysasterias	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias			urn:lsid:marinespecies.org:taxname:172532	Fisher, 1908	Camille Moreau	Ethanol	2017			2017	-73.162	-126.9777	1e-4	11.1		Clade_Lysasterias sp1		Siple Island (Admundsen)	WGS84	270	270
SO_isotope:ULB-ACE_ASCCC_0834.1	Sounthern_Ocean_Isotope_2104	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0834.1	ACE_ASCCC_0834.1	PhysicalObject	PreservedSpecimen	present	Lysasterias	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Lysasterias			urn:lsid:marinespecies.org:taxname:172532	Fisher, 1908	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1		Clade_Lysasterias sp3		Iles sandwichs du Sud	WGS84	326	326
SO_isotope:ULB-ACE_ASCCC_0618.1	Sounthern_Ocean_Isotope_2105	ACE_2017:1532	ACE_2017	1532		ULB	ULB	ACE ASCCC 0618.1	ACE_ASCCC_0618.1	PhysicalObject	PreservedSpecimen	present	Notasterias	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Notasterias			urn:lsid:marinespecies.org:taxname:172533	Koehler, 1911	Camille Moreau	Ethanol	2017			2017	-73.2015	-127.2673	1e-4	11.1		Clade_Notasterias sp2		Siple Island (Admundsen)	WGS84	340	340
SO_isotope:ULB-ACE_ASCCC_0618.2	Sounthern_Ocean_Isotope_2106	ACE_2017:1532	ACE_2017	1532		ULB	ULB	ACE ASCCC 0618.2	ACE_ASCCC_0618.2	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-73.2015	-127.2673	1e-4	11.1				Siple Island (Admundsen)	WGS84	340	340
SO_isotope:ULB-ACE_ASCCC_0834.4	Sounthern_Ocean_Isotope_2107	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0834.4	ACE_ASCCC_0834.4	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1				Iles sandwichs du Sud	WGS84	326	326
SO_isotope:ULB-ACE_ASCCC_0887.10	Sounthern_Ocean_Isotope_2108	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.10	ACE_ASCCC_0887.10	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.11	Sounthern_Ocean_Isotope_2109	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.11	ACE_ASCCC_0887.11	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.12	Sounthern_Ocean_Isotope_2110	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.12	ACE_ASCCC_0887.12	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.13	Sounthern_Ocean_Isotope_2111	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.13	ACE_ASCCC_0887.13	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.3	Sounthern_Ocean_Isotope_2112	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.3	ACE_ASCCC_0887.3	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1		Clade_Odontaster sp3		Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.4	Sounthern_Ocean_Isotope_2113	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.4	ACE_ASCCC_0887.4	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.5	Sounthern_Ocean_Isotope_2114	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.5	ACE_ASCCC_0887.5	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1		Clade_Odontaster sp3		Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.6	Sounthern_Ocean_Isotope_2115	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.6	ACE_ASCCC_0887.6	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.7	Sounthern_Ocean_Isotope_2116	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.7	ACE_ASCCC_0887.7	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.8	Sounthern_Ocean_Isotope_2117	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.8	ACE_ASCCC_0887.8	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0887.9	Sounthern_Ocean_Isotope_2118	ACE_2017:2377	ACE_2017	2377		ULB	ULB	ACE ASCCC 0887.9	ACE_ASCCC_0887.9	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-57.1491	-26.7425	1e-4	11.1				Iles sandwichs du Sud	WGS84	277	277
SO_isotope:ULB-ACE_ASCCC_0997.4	Sounthern_Ocean_Isotope_2119	ACE_2017:2589	ACE_2017	2589		ULB	ULB	ACE ASCCC 0997.4	ACE_ASCCC_0997.4	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-59.4687	-27.2867	1e-4	11.1				Iles sandwichs du Sud	WGS84	173	173
SO_isotope:ULB-ACE_ASCCC_1031.3	Sounthern_Ocean_Isotope_2120	ACE_2017:2766	ACE_2017	2766		ULB	ULB	ACE ASCCC 1031.3	ACE_ASCCC_1031.3	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-54.4239	3.5425	1e-4	11.1				Ile Bouvet	WGS84	240	240
SO_isotope:ULB-ACE_ASCCC_1157.4	Sounthern_Ocean_Isotope_2121	ACE_2017:2770	ACE_2017	2770		ULB	ULB	ACE ASCCC 1157.4	ACE_ASCCC_1157.4	PhysicalObject	PreservedSpecimen	present	Odontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster			urn:lsid:marinespecies.org:taxname:123310	Verrill, 1880	Camille Moreau	Ethanol	2017			2017	-54.4246	3.5292	1e-4	11.1				Ile Bouvet	WGS84	399	399
SO_isotope:ULB-ACE_ASCCC_0834.3	Sounthern_Ocean_Isotope_2122	ACE_2017:2375	ACE_2017	2375		ULB	ULB	ACE ASCCC 0834.3	ACE_ASCCC_0834.3	PhysicalObject	PreservedSpecimen	present	Odontaster pearsei	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Odontaster		pearsei	urn:lsid:marinespecies.org:taxname:526269	Janosik & Halanych, 2010	Camille Moreau	Ethanol	2017			2017	-57.1641	-26.7936	1e-4	11.1		Clade_Odontaster pearsei		Iles sandwichs du Sud	WGS84	326	326
